,load_factor
2022-12-31 23:00:00+00:00,0.0
2023-01-01 00:00:00+00:00,0.0
2023-01-01 01:00:00+00:00,0.0
2023-01-01 02:00:00+00:00,0.0
2023-01-01 03:00:00+00:00,0.0
2023-01-01 04:00:00+00:00,0.0
2023-01-01 05:00:00+00:00,0.0
2023-01-01 06:00:00+00:00,0.0
2023-01-01 07:00:00+00:00,7.851239669421487e-05
2023-01-01 08:00:00+00:00,0.007797520661157025
2023-01-01 09:00:00+00:00,0.011731404958677687
2023-01-01 10:00:00+00:00,0.01046280991735537
2023-01-01 11:00:00+00:00,0.009942148760330578
2023-01-01 12:00:00+00:00,0.01009504132231405
2023-01-01 13:00:00+00:00,0.0399297520661157
2023-01-01 14:00:00+00:00,0.015966942148760332
2023-01-01 15:00:00+00:00,1.2396694214876033e-05
2023-01-01 16:00:00+00:00,0.0
2023-01-01 17:00:00+00:00,0.0
2023-01-01 18:00:00+00:00,0.0
2023-01-01 19:00:00+00:00,0.0
2023-01-01 20:00:00+00:00,0.0
2023-01-01 21:00:00+00:00,0.0
2023-01-01 22:00:00+00:00,0.0
2023-01-01 23:00:00+00:00,0.0
2023-01-02 00:00:00+00:00,0.0
2023-01-02 01:00:00+00:00,0.0
2023-01-02 02:00:00+00:00,0.0
2023-01-02 03:00:00+00:00,0.0
2023-01-02 04:00:00+00:00,0.0
2023-01-02 05:00:00+00:00,0.0
2023-01-02 06:00:00+00:00,0.0
2023-01-02 07:00:00+00:00,0.002012396694214876
2023-01-02 08:00:00+00:00,0.026636363636363635
2023-01-02 09:00:00+00:00,0.07682644628099174
2023-01-02 10:00:00+00:00,0.03732644628099173
2023-01-02 11:00:00+00:00,0.05631404958677686
2023-01-02 12:00:00+00:00,0.044595041322314045
2023-01-02 13:00:00+00:00,0.013169421487603304
2023-01-02 14:00:00+00:00,0.0007644628099173554
2023-01-02 15:00:00+00:00,0.0
2023-01-02 16:00:00+00:00,0.0
2023-01-02 17:00:00+00:00,0.0
2023-01-02 18:00:00+00:00,0.0
2023-01-02 19:00:00+00:00,0.0
2023-01-02 20:00:00+00:00,0.0
2023-01-02 21:00:00+00:00,0.0
2023-01-02 22:00:00+00:00,0.0
2023-01-02 23:00:00+00:00,0.0
2023-01-03 00:00:00+00:00,0.0
2023-01-03 01:00:00+00:00,0.0
2023-01-03 02:00:00+00:00,0.0
2023-01-03 03:00:00+00:00,0.0
2023-01-03 04:00:00+00:00,0.0
2023-01-03 05:00:00+00:00,0.0
2023-01-03 06:00:00+00:00,0.0
2023-01-03 07:00:00+00:00,0.005479338842975206
2023-01-03 08:00:00+00:00,0.042628099173553716
2023-01-03 09:00:00+00:00,0.09283471074380165
2023-01-03 10:00:00+00:00,0.2308099173553719
2023-01-03 11:00:00+00:00,0.24404132231404957
2023-01-03 12:00:00+00:00,0.2157066115702479
2023-01-03 13:00:00+00:00,0.13873553719008264
2023-01-03 14:00:00+00:00,0.03855785123966942
2023-01-03 15:00:00+00:00,0.0002933884297520661
2023-01-03 16:00:00+00:00,0.0
2023-01-03 17:00:00+00:00,0.0
2023-01-03 18:00:00+00:00,0.0
2023-01-03 19:00:00+00:00,0.0
2023-01-03 20:00:00+00:00,0.0
2023-01-03 21:00:00+00:00,0.0
2023-01-03 22:00:00+00:00,0.0
