time,angle10
2019-01-01 00:00:00+00:00,-0.7623030457702714
2019-01-01 01:00:00+00:00,-0.7641060959020143
2019-01-01 02:00:00+00:00,-0.8058791258761719
2019-01-01 03:00:00+00:00,-0.6835700675695924
2019-01-01 04:00:00+00:00,-0.6311679581543599
2019-01-01 05:00:00+00:00,-0.3458425875931358
2019-01-01 06:00:00+00:00,-0.1417895064214735
2019-01-01 07:00:00+00:00,-0.2003657641286232
2019-01-01 08:00:00+00:00,-0.2753871475361196
2019-01-01 09:00:00+00:00,-0.2659263570545183
2019-01-01 10:00:00+00:00,-0.4173523341315864
2019-01-01 11:00:00+00:00,-0.6969486761687594
2019-01-01 12:00:00+00:00,-0.8777492216882292
2019-01-01 13:00:00+00:00,-0.944789283774372
2019-01-01 14:00:00+00:00,-0.9347275499025484
2019-01-01 15:00:00+00:00,-0.918024845424398
2019-01-01 16:00:00+00:00,-0.7975170264118965
2019-01-01 17:00:00+00:00,-0.5369274330953571
2019-01-01 18:00:00+00:00,-0.5404523267686001
2019-01-01 19:00:00+00:00,-0.6231176943631043
2019-01-01 20:00:00+00:00,-0.8177909706379561
2019-01-01 21:00:00+00:00,-1.0626270197315428
2019-01-01 22:00:00+00:00,-1.3307310218856128
2019-01-01 23:00:00+00:00,-1.692020778989705
2019-01-02 00:00:00+00:00,-1.8529381402734448
2019-01-02 01:00:00+00:00,-1.845197169627476
2019-01-02 02:00:00+00:00,-1.7595684048875162
2019-01-02 03:00:00+00:00,-1.6770374523586338
2019-01-02 04:00:00+00:00,-1.677293277531217
2019-01-02 05:00:00+00:00,-1.7598112161528805
2019-01-02 06:00:00+00:00,-1.743010915580632
2019-01-02 07:00:00+00:00,-1.6392459634348742
2019-01-02 08:00:00+00:00,-1.501391142755166
2019-01-02 09:00:00+00:00,-1.4893075291890423
2019-01-02 10:00:00+00:00,-1.542458615746114
2019-01-02 11:00:00+00:00,-1.601659902633917
2019-01-02 12:00:00+00:00,-1.655185612169798
2019-01-02 13:00:00+00:00,-1.828015249656029
2019-01-02 14:00:00+00:00,-1.852929779482496
2019-01-02 15:00:00+00:00,-1.6333771216272113
2019-01-02 16:00:00+00:00,-1.3757127029898306
2019-01-02 17:00:00+00:00,-1.42233679291133
2019-01-02 18:00:00+00:00,-1.5097441908941736
2019-01-02 19:00:00+00:00,-1.5836718180738585
2019-01-02 20:00:00+00:00,-1.6288640163201336
2019-01-02 21:00:00+00:00,-1.6811657676006504
2019-01-02 22:00:00+00:00,-1.79700787597709
