time,angle10
2019-01-01 00:00:00+00:00,-1.537421886177277
2019-01-01 01:00:00+00:00,-1.5187476604603805
2019-01-01 02:00:00+00:00,-1.5516753449930454
2019-01-01 03:00:00+00:00,-1.580386288586443
2019-01-01 04:00:00+00:00,-1.638801513162894
2019-01-01 05:00:00+00:00,-1.7026303942235723
2019-01-01 06:00:00+00:00,-1.7632001218399798
2019-01-01 07:00:00+00:00,-1.81793989637332
2019-01-01 08:00:00+00:00,-1.84411034072544
2019-01-01 09:00:00+00:00,-1.741296287216319
2019-01-01 10:00:00+00:00,-1.5799896732971523
2019-01-01 11:00:00+00:00,-1.552545542131092
2019-01-01 12:00:00+00:00,-1.4734947096412656
2019-01-01 13:00:00+00:00,-1.332073130068407
2019-01-01 14:00:00+00:00,-1.15099193735204
2019-01-01 15:00:00+00:00,-1.029818523186229
2019-01-01 16:00:00+00:00,-1.002823906886556
2019-01-01 17:00:00+00:00,-0.9948433445357908
2019-01-01 18:00:00+00:00,-1.0053749061784611
2019-01-01 19:00:00+00:00,-1.0007424569621106
2019-01-01 20:00:00+00:00,-1.0189048668026883
2019-01-01 21:00:00+00:00,-1.0440882698740634
2019-01-01 22:00:00+00:00,-1.06772228484648
2019-01-01 23:00:00+00:00,-1.0591977718318513
2019-01-02 00:00:00+00:00,-1.0831842432531005
2019-01-02 01:00:00+00:00,-1.094786496141772
2019-01-02 02:00:00+00:00,-1.1032554683543538
2019-01-02 03:00:00+00:00,-1.094544699202538
2019-01-02 04:00:00+00:00,-1.0984980486782443
2019-01-02 05:00:00+00:00,-1.122344535188394
2019-01-02 06:00:00+00:00,-1.1552452001753453
2019-01-02 07:00:00+00:00,-1.1860358755247369
2019-01-02 08:00:00+00:00,-1.2172080802345535
2019-01-02 09:00:00+00:00,-1.2143856166601734
2019-01-02 10:00:00+00:00,-1.0872865997209409
2019-01-02 11:00:00+00:00,-1.102061492190338
2019-01-02 12:00:00+00:00,-1.127937303274619
2019-01-02 13:00:00+00:00,-1.1277922783860248
2019-01-02 14:00:00+00:00,-1.1286903624256066
2019-01-02 15:00:00+00:00,-1.2448974149046217
2019-01-02 16:00:00+00:00,-1.275548124314899
2019-01-02 17:00:00+00:00,-1.2609734241985515
2019-01-02 18:00:00+00:00,-1.2337022886559177
2019-01-02 19:00:00+00:00,-1.244198183893774
2019-01-02 20:00:00+00:00,-1.2944820255884837
2019-01-02 21:00:00+00:00,-1.3398393290965462
2019-01-02 22:00:00+00:00,-1.350519511440594
2019-01-02 23:00:00+00:00,-1.4264612048661809
2019-01-03 00:00:00+00:00,-1.4215474886753912
2019-01-03 01:00:00+00:00,-1.4478815973447334
2019-01-03 02:00:00+00:00,-1.482736453246853
2019-01-03 03:00:00+00:00,-1.513760426131243
2019-01-03 04:00:00+00:00,-1.4944455827788647
2019-01-03 05:00:00+00:00,-1.4685404964865216
2019-01-03 06:00:00+00:00,-1.4508924529321183
2019-01-03 07:00:00+00:00,-1.444741024212709
