time,ssr
2019-01-01 00:00:00+00:00,0.0
2019-01-01 01:00:00+00:00,0.0
2019-01-01 02:00:00+00:00,0.0
2019-01-01 03:00:00+00:00,0.0
2019-01-01 04:00:00+00:00,0.0
2019-01-01 05:00:00+00:00,0.0
2019-01-01 06:00:00+00:00,0.0
2019-01-01 07:00:00+00:00,0.0
2019-01-01 08:00:00+00:00,40607.75
2019-01-01 09:00:00+00:00,311560.625
2019-01-01 10:00:00+00:00,707086.5
2019-01-01 11:00:00+00:00,1007967.5
2019-01-01 12:00:00+00:00,1168160.25
2019-01-01 13:00:00+00:00,1133691.75
2019-01-01 14:00:00+00:00,955529.25
2019-01-01 15:00:00+00:00,618005.25
2019-01-01 16:00:00+00:00,211096.375
2019-01-01 17:00:00+00:00,2877.75
2019-01-01 18:00:00+00:00,0.0
2019-01-01 19:00:00+00:00,0.0
2019-01-01 20:00:00+00:00,0.0
2019-01-01 21:00:00+00:00,0.0
2019-01-01 22:00:00+00:00,0.0
2019-01-01 23:00:00+00:00,0.0
2019-01-02 00:00:00+00:00,0.0
2019-01-02 01:00:00+00:00,0.0
2019-01-02 02:00:00+00:00,0.0
2019-01-02 03:00:00+00:00,0.0
2019-01-02 04:00:00+00:00,0.0
2019-01-02 05:00:00+00:00,0.0
2019-01-02 06:00:00+00:00,0.0
2019-01-02 07:00:00+00:00,0.0
2019-01-02 08:00:00+00:00,38625.375
2019-01-02 09:00:00+00:00,363295.5
2019-01-02 10:00:00+00:00,740787.75
2019-01-02 11:00:00+00:00,1057911.875
2019-01-02 12:00:00+00:00,1141557.5
2019-01-02 13:00:00+00:00,1140470.25
2019-01-02 14:00:00+00:00,937687.375
2019-01-02 15:00:00+00:00,626702.375
2019-01-02 16:00:00+00:00,232967.0
2019-01-02 17:00:00+00:00,3709.125
2019-01-02 18:00:00+00:00,0.0
2019-01-02 19:00:00+00:00,0.0
2019-01-02 20:00:00+00:00,0.0
2019-01-02 21:00:00+00:00,0.0
2019-01-02 22:00:00+00:00,0.0
2019-01-02 23:00:00+00:00,0.0
2019-01-03 00:00:00+00:00,0.0
2019-01-03 01:00:00+00:00,0.0
2019-01-03 02:00:00+00:00,0.0
2019-01-03 03:00:00+00:00,0.0
