time,ssr
2019-01-01 00:00:00+00:00,0.0
2019-01-01 01:00:00+00:00,0.0
2019-01-01 02:00:00+00:00,0.0
2019-01-01 03:00:00+00:00,0.0
2019-01-01 04:00:00+00:00,0.0
2019-01-01 05:00:00+00:00,0.0
2019-01-01 06:00:00+00:00,0.0
2019-01-01 07:00:00+00:00,0.0
2019-01-01 08:00:00+00:00,31590.875
2019-01-01 09:00:00+00:00,299282.375
2019-01-01 10:00:00+00:00,526430.0
2019-01-01 11:00:00+00:00,801731.375
2019-01-01 12:00:00+00:00,971196.75
2019-01-01 13:00:00+00:00,1114890.625
2019-01-01 14:00:00+00:00,958406.875
2019-01-01 15:00:00+00:00,531290.125
2019-01-01 16:00:00+00:00,262895.25
2019-01-01 17:00:00+00:00,11766.625
2019-01-01 18:00:00+00:00,0.0
2019-01-01 19:00:00+00:00,0.0
2019-01-01 20:00:00+00:00,0.0
2019-01-01 21:00:00+00:00,0.0
2019-01-01 22:00:00+00:00,0.0
2019-01-01 23:00:00+00:00,0.0
2019-01-02 00:00:00+00:00,0.0
2019-01-02 01:00:00+00:00,0.0
2019-01-02 02:00:00+00:00,0.0
2019-01-02 03:00:00+00:00,0.0
2019-01-02 04:00:00+00:00,0.0
2019-01-02 05:00:00+00:00,0.0
2019-01-02 06:00:00+00:00,0.0
2019-01-02 07:00:00+00:00,0.0
2019-01-02 08:00:00+00:00,12917.75
2019-01-02 09:00:00+00:00,129049.5
2019-01-02 10:00:00+00:00,292695.625
2019-01-02 11:00:00+00:00,487484.875
2019-01-02 12:00:00+00:00,639172.375
2019-01-02 13:00:00+00:00,724800.375
2019-01-02 14:00:00+00:00,765664.0
2019-01-02 15:00:00+00:00,569084.125
2019-01-02 16:00:00+00:00,221008.5
2019-01-02 17:00:00+00:00,12022.5
2019-01-02 18:00:00+00:00,0.0
2019-01-02 19:00:00+00:00,0.0
2019-01-02 20:00:00+00:00,0.0
2019-01-02 21:00:00+00:00,0.0
2019-01-02 22:00:00+00:00,0.0
2019-01-02 23:00:00+00:00,0.0
2019-01-03 00:00:00+00:00,0.0
2019-01-03 01:00:00+00:00,0.0
2019-01-03 02:00:00+00:00,0.0
2019-01-03 03:00:00+00:00,0.0
