,load_factor
2023-02-28 23:00:00+00:00,0.0
2023-03-01 00:00:00+00:00,0.0
2023-03-01 01:00:00+00:00,0.0
2023-03-01 02:00:00+00:00,0.0
2023-03-01 03:00:00+00:00,0.0
2023-03-01 04:00:00+00:00,0.0
2023-03-01 05:00:00+00:00,0.0
2023-03-01 06:00:00+00:00,0.0
2023-03-01 07:00:00+00:00,0.0
2023-03-01 08:00:00+00:00,0.0
2023-03-01 09:00:00+00:00,0.0
2023-03-01 10:00:00+00:00,0.0
2023-03-01 11:00:00+00:00,0.0
2023-03-01 12:00:00+00:00,0.00028321529692162993
2023-03-01 13:00:00+00:00,0.0028321529692162998
2023-03-01 14:00:00+00:00,0.006513951829197489
2023-03-01 15:00:00+00:00,0.0032569759145987445
2023-03-01 16:00:00+00:00,0.0008496458907648899
2023-03-01 17:00:00+00:00,0.0
2023-03-01 18:00:00+00:00,0.0
2023-03-01 19:00:00+00:00,0.0
2023-03-01 20:00:00+00:00,0.0
2023-03-01 21:00:00+00:00,0.0
2023-03-01 22:00:00+00:00,0.0
2023-03-01 23:00:00+00:00,0.0
2023-03-02 00:00:00+00:00,0.0
2023-03-02 01:00:00+00:00,0.0
2023-03-02 02:00:00+00:00,0.0
2023-03-02 03:00:00+00:00,0.0
2023-03-02 04:00:00+00:00,0.0
2023-03-02 05:00:00+00:00,0.0
2023-03-02 06:00:00+00:00,0.0022657223753730395
2023-03-02 07:00:00+00:00,0.011187004228404383
2023-03-02 08:00:00+00:00,0.02251561610526958
2023-03-02 09:00:00+00:00,0.03157850560676174
2023-03-02 10:00:00+00:00,0.03936692627210656
2023-03-02 11:00:00+00:00,0.0548021599543354
2023-03-02 12:00:00+00:00,0.04319033278054857
2023-03-02 13:00:00+00:00,0.021241147269122247
2023-03-02 14:00:00+00:00,0.012886296009934163
2023-03-02 15:00:00+00:00,0.007646813016884009
2023-03-02 16:00:00+00:00,0.0008496458907648899
2023-03-02 17:00:00+00:00,0.0
2023-03-02 18:00:00+00:00,0.0
2023-03-02 19:00:00+00:00,0.0
2023-03-02 20:00:00+00:00,0.0
2023-03-02 21:00:00+00:00,0.0
2023-03-02 22:00:00+00:00,0.0
2023-03-02 23:00:00+00:00,0.0
2023-03-03 00:00:00+00:00,0.0
2023-03-03 01:00:00+00:00,0.0
2023-03-03 02:00:00+00:00,0.0
2023-03-03 03:00:00+00:00,0.0
2023-03-03 04:00:00+00:00,0.0
2023-03-03 05:00:00+00:00,0.0
2023-03-03 06:00:00+00:00,0.0032569759145987445
2023-03-03 07:00:00+00:00,0.01571844897915046
2023-03-03 08:00:00+00:00,0.020391501378357355
2023-03-03 09:00:00+00:00,0.03809245743595923
2023-03-03 10:00:00+00:00,0.04715534693745139
2023-03-03 11:00:00+00:00,0.053669298766648874
2023-03-03 12:00:00+00:00,0.05777592057201251
2023-03-03 13:00:00+00:00,0.10082464570410027
2023-03-03 14:00:00+00:00,0.10677216693945449
2023-03-03 15:00:00+00:00,0.018125779002984316
2023-03-03 16:00:00+00:00,0.0024073300238338547
2023-03-03 17:00:00+00:00,0.0
2023-03-03 18:00:00+00:00,0.0
2023-03-03 19:00:00+00:00,0.0
2023-03-03 20:00:00+00:00,0.0
2023-03-03 21:00:00+00:00,0.0
2023-03-03 22:00:00+00:00,0.0
2023-03-03 23:00:00+00:00,0.0
2023-03-04 00:00:00+00:00,0.0
2023-03-04 01:00:00+00:00,0.0
2023-03-04 02:00:00+00:00,0.0
2023-03-04 03:00:00+00:00,0.0
2023-03-04 04:00:00+00:00,0.0
2023-03-04 05:00:00+00:00,0.0
2023-03-04 06:00:00+00:00,0.0026905453207554846
2023-03-04 07:00:00+00:00,0.01968346313605328
2023-03-04 08:00:00+00:00,0.03228654384906582
2023-03-04 09:00:00+00:00,0.040641395108253896
2023-03-04 10:00:00+00:00,0.0529612605243448
2023-03-04 11:00:00+00:00,0.0548021599543354
2023-03-04 12:00:00+00:00,0.06358183415890592
2023-03-04 13:00:00+00:00,0.044889624562078345
2023-03-04 14:00:00+00:00,0.030020821473692776
2023-03-04 15:00:00+00:00,0.02223240080834795
2023-03-04 16:00:00+00:00,0.0024073300238338547
2023-03-04 17:00:00+00:00,0.0
2023-03-04 18:00:00+00:00,0.0
2023-03-04 19:00:00+00:00,0.0
2023-03-04 20:00:00+00:00,0.0
2023-03-04 21:00:00+00:00,0.0
2023-03-04 22:00:00+00:00,0.0
2023-03-04 23:00:00+00:00,0.0
2023-03-05 00:00:00+00:00,0.0
2023-03-05 01:00:00+00:00,0.0
2023-03-05 02:00:00+00:00,0.0
2023-03-05 03:00:00+00:00,0.0
2023-03-05 04:00:00+00:00,0.0
2023-03-05 05:00:00+00:00,0.0
2023-03-05 06:00:00+00:00,0.010054143040717863
2023-03-05 07:00:00+00:00,0.053810906415109695
2023-03-05 08:00:00+00:00,0.0746272307388495
2023-03-05 09:00:00+00:00,0.068113278909652
2023-03-05 10:00:00+00:00,0.0689629248004169
2023-03-05 11:00:00+00:00,0.0557934134935611
2023-03-05 12:00:00+00:00,0.08567262731879306
2023-03-05 13:00:00+00:00,0.05961682000200311
2023-03-05 14:00:00+00:00,0.019541855487592467
2023-03-05 15:00:00+00:00,0.020533109026818173
2023-03-05 16:00:00+00:00,0.0025489376722946694
2023-03-05 17:00:00+00:00,0.0
2023-03-05 18:00:00+00:00,0.0
2023-03-05 19:00:00+00:00,0.0
2023-03-05 20:00:00+00:00,0.0
2023-03-05 21:00:00+00:00,0.0
2023-03-05 22:00:00+00:00,0.0
2023-03-05 23:00:00+00:00,0.0
2023-03-06 00:00:00+00:00,0.0
2023-03-06 01:00:00+00:00,0.0
2023-03-06 02:00:00+00:00,0.0
2023-03-06 03:00:00+00:00,0.0
2023-03-06 04:00:00+00:00,0.0
2023-03-06 05:00:00+00:00,0.0
2023-03-06 06:00:00+00:00,0.00042482294538244496
2023-03-06 07:00:00+00:00,0.0033985835630595596
2023-03-06 08:00:00+00:00,0.008638066556109714
2023-03-06 09:00:00+00:00,0.013452726603777424
2023-03-06 10:00:00+00:00,0.02024989372989654
2023-03-06 11:00:00+00:00,0.08623905791263632
2023-03-06 12:00:00+00:00,0.12744688361473347
2023-03-06 13:00:00+00:00,0.13084546717779305
2023-03-06 14:00:00+00:00,0.12418990770013473
2023-03-06 15:00:00+00:00,0.052819652875883985
2023-03-06 16:00:00+00:00,0.009770927743796233
2023-03-06 17:00:00+00:00,0.0
2023-03-06 18:00:00+00:00,0.0
2023-03-06 19:00:00+00:00,0.0
2023-03-06 20:00:00+00:00,0.0
2023-03-06 21:00:00+00:00,0.0
2023-03-06 22:00:00+00:00,0.0
2023-03-06 23:00:00+00:00,0.0
2023-03-07 00:00:00+00:00,0.0
2023-03-07 01:00:00+00:00,0.0
2023-03-07 02:00:00+00:00,0.0
2023-03-07 03:00:00+00:00,0.0
2023-03-07 04:00:00+00:00,0.0
2023-03-07 05:00:00+00:00,0.0
2023-03-07 06:00:00+00:00,0.0
2023-03-07 07:00:00+00:00,0.0
2023-03-07 08:00:00+00:00,0.0
2023-03-07 09:00:00+00:00,0.0
2023-03-07 10:00:00+00:00,0.0
2023-03-07 11:00:00+00:00,0.0
2023-03-07 12:00:00+00:00,0.0
2023-03-07 13:00:00+00:00,0.0
2023-03-07 14:00:00+00:00,0.0
2023-03-07 15:00:00+00:00,0.0
2023-03-07 16:00:00+00:00,0.0
2023-03-07 17:00:00+00:00,0.0
2023-03-07 18:00:00+00:00,0.0
2023-03-07 19:00:00+00:00,0.0
2023-03-07 20:00:00+00:00,0.0
2023-03-07 21:00:00+00:00,0.0
2023-03-07 22:00:00+00:00,0.0
2023-03-07 23:00:00+00:00,0.0
2023-03-08 00:00:00+00:00,0.0
2023-03-08 01:00:00+00:00,0.0
2023-03-08 02:00:00+00:00,0.0
