,load_factor
2023-03-31 22:00:00+00:00,0.0
2023-03-31 23:00:00+00:00,0.0
2023-04-01 00:00:00+00:00,0.0
2023-04-01 01:00:00+00:00,0.0
2023-04-01 02:00:00+00:00,0.0
2023-04-01 03:00:00+00:00,0.0
2023-04-01 04:00:00+00:00,0.0
2023-04-01 05:00:00+00:00,0.01325
2023-04-01 06:00:00+00:00,0.18976923076923077
2023-04-01 07:00:00+00:00,0.48204487179486927
2023-04-01 08:00:00+00:00,0.7394487179487154
2023-04-01 09:00:00+00:00,0.892673076923077
2023-04-01 10:00:00+00:00,0.8761346153846153
2023-04-01 11:00:00+00:00,0.9183782051282078
2023-04-01 12:00:00+00:00,0.8660897435897462
2023-04-01 13:00:00+00:00,0.9227115384615384
2023-04-01 14:00:00+00:00,0.7651730769230769
2023-04-01 15:00:00+00:00,0.5113717948717923
2023-04-01 16:00:00+00:00,0.16378205128205386
2023-04-01 17:00:00+00:00,0.03694230769230769
2023-04-01 18:00:00+00:00,0.0
2023-04-01 19:00:00+00:00,0.0
2023-04-01 20:00:00+00:00,0.0
2023-04-01 21:00:00+00:00,0.0
2023-04-01 22:00:00+00:00,0.0
2023-04-01 23:00:00+00:00,0.0
2023-04-02 00:00:00+00:00,0.0
2023-04-02 01:00:00+00:00,0.0
2023-04-02 02:00:00+00:00,0.0
2023-04-02 03:00:00+00:00,0.0
2023-04-02 04:00:00+00:00,0.0
2023-04-02 05:00:00+00:00,0.0120641025641
2023-04-02 06:00:00+00:00,0.044423076923076926
2023-04-02 07:00:00+00:00,0.19239102564102306
2023-04-02 08:00:00+00:00,0.4145
2023-04-02 09:00:00+00:00,0.6791538461538461
2023-04-02 10:00:00+00:00,0.9540897435897462
2023-04-02 11:00:00+00:00,0.9274423076923077
2023-04-02 12:00:00+00:00,0.9472435897435924
2023-04-02 13:00:00+00:00,0.4628589743589769
2023-04-02 14:00:00+00:00,0.6031858974359
2023-04-02 15:00:00+00:00,0.45928846153846153
2023-04-02 16:00:00+00:00,0.2026153846153846
2023-04-02 17:00:00+00:00,0.04128205128205385
2023-04-02 18:00:00+00:00,0.0
2023-04-02 19:00:00+00:00,0.0
2023-04-02 20:00:00+00:00,0.0
2023-04-02 21:00:00+00:00,0.0
2023-04-02 22:00:00+00:00,0.0
2023-04-02 23:00:00+00:00,0.0
2023-04-03 00:00:00+00:00,0.0
2023-04-03 01:00:00+00:00,0.0
2023-04-03 02:00:00+00:00,0.0
2023-04-03 03:00:00+00:00,0.0
2023-04-03 04:00:00+00:00,0.0
2023-04-03 05:00:00+00:00,0.019692307692307693
2023-04-03 06:00:00+00:00,0.21647435897436154
2023-04-03 07:00:00+00:00,0.4773269230769231
2023-04-03 08:00:00+00:00,0.7255705128205154
2023-04-03 09:00:00+00:00,0.8982243589743616
2023-04-03 10:00:00+00:00,0.9535705128205154
2023-04-03 11:00:00+00:00,0.8748205128205154
2023-04-03 12:00:00+00:00,0.9269615384615385
2023-04-03 13:00:00+00:00,0.9406474358974385
2023-04-03 14:00:00+00:00,0.81525
2023-04-03 15:00:00+00:00,0.5788076923076924
2023-04-03 16:00:00+00:00,0.2796217948717923
2023-04-03 17:00:00+00:00,0.05567307692307692
2023-04-03 18:00:00+00:00,0.0003012820512846154
2023-04-03 19:00:00+00:00,0.0
2023-04-03 20:00:00+00:00,0.0
2023-04-03 21:00:00+00:00,0.0
2023-04-03 22:00:00+00:00,0.0
2023-04-03 23:00:00+00:00,0.0
2023-04-04 00:00:00+00:00,0.0
2023-04-04 01:00:00+00:00,0.0
2023-04-04 02:00:00+00:00,0.0
2023-04-04 03:00:00+00:00,0.0
2023-04-04 04:00:00+00:00,0.0
2023-04-04 05:00:00+00:00,0.011198717948715384
2023-04-04 06:00:00+00:00,0.17989743589743848
2023-04-04 07:00:00+00:00,0.2795320512820539
2023-04-04 08:00:00+00:00,0.3072756410256384
2023-04-04 09:00:00+00:00,0.17398076923076924
2023-04-04 10:00:00+00:00,0.26846794871794616
2023-04-04 11:00:00+00:00,0.1833141025641
2023-04-04 12:00:00+00:00,0.06903205128205385
2023-04-04 13:00:00+00:00,0.09005128205128461
2023-04-04 14:00:00+00:00,0.09753846153846153
2023-04-04 15:00:00+00:00,0.05264743589743846
2023-04-04 16:00:00+00:00,0.13073717948717692
2023-04-04 17:00:00+00:00,0.016403846153846154
2023-04-04 18:00:00+00:00,0.0
2023-04-04 19:00:00+00:00,0.0
2023-04-04 20:00:00+00:00,0.0
2023-04-04 21:00:00+00:00,0.0
2023-04-04 22:00:00+00:00,0.0
2023-04-04 23:00:00+00:00,0.0
2023-04-05 00:00:00+00:00,0.0
2023-04-05 01:00:00+00:00,0.0
2023-04-05 02:00:00+00:00,0.0
2023-04-05 03:00:00+00:00,0.0
2023-04-05 04:00:00+00:00,0.0
2023-04-05 05:00:00+00:00,0.027108974358976922
2023-04-05 06:00:00+00:00,0.13901282051282307
2023-04-05 07:00:00+00:00,0.48921794871794616
2023-04-05 08:00:00+00:00,0.7142692307692308
2023-04-05 09:00:00+00:00,0.5932307692307692
2023-04-05 10:00:00+00:00,0.8760448717948692
2023-04-05 11:00:00+00:00,0.6438846153846154
2023-04-05 12:00:00+00:00,0.5865192307692307
2023-04-05 13:00:00+00:00,0.5835256410256385
2023-04-05 14:00:00+00:00,0.46823717948717697
2023-04-05 15:00:00+00:00,0.3388846153846154
2023-04-05 16:00:00+00:00,0.24247435897436156
2023-04-05 17:00:00+00:00,0.03313461538461539
2023-04-05 18:00:00+00:00,0.0
2023-04-05 19:00:00+00:00,0.0
2023-04-05 20:00:00+00:00,0.0
2023-04-05 21:00:00+00:00,0.0
2023-04-05 22:00:00+00:00,0.0
2023-04-05 23:00:00+00:00,0.0
2023-04-06 00:00:00+00:00,0.0
2023-04-06 01:00:00+00:00,0.0
2023-04-06 02:00:00+00:00,0.0
2023-04-06 03:00:00+00:00,0.0
2023-04-06 04:00:00+00:00,0.0
2023-04-06 05:00:00+00:00,0.02714743589743846
2023-04-06 06:00:00+00:00,0.2055
2023-04-06 07:00:00+00:00,0.47404487179486926
2023-04-06 08:00:00+00:00,0.7250769230769231
2023-04-06 09:00:00+00:00,0.9042564102564077
2023-04-06 10:00:00+00:00,0.9512435897435924
2023-04-06 11:00:00+00:00,0.7408269230769231
2023-04-06 12:00:00+00:00,0.7860512820512847
2023-04-06 13:00:00+00:00,0.6376602564102538
2023-04-06 14:00:00+00:00,0.6959487179487154
2023-04-06 15:00:00+00:00,0.5399166666666692
2023-04-06 16:00:00+00:00,0.22521794871794615
2023-04-06 17:00:00+00:00,0.03338461538461539
2023-04-06 18:00:00+00:00,0.0
2023-04-06 19:00:00+00:00,0.0
2023-04-06 20:00:00+00:00,0.0
2023-04-06 21:00:00+00:00,0.0
2023-04-06 22:00:00+00:00,0.0
2023-04-06 23:00:00+00:00,0.0
2023-04-07 00:00:00+00:00,0.0
2023-04-07 01:00:00+00:00,0.0
2023-04-07 02:00:00+00:00,0.0
2023-04-07 03:00:00+00:00,0.0
2023-04-07 04:00:00+00:00,0.0
2023-04-07 05:00:00+00:00,0.02741666666666923
2023-04-07 06:00:00+00:00,0.21714743589743848
2023-04-07 07:00:00+00:00,0.5080961538461538
2023-04-07 08:00:00+00:00,0.7483141025640999
2023-04-07 09:00:00+00:00,0.9108397435897462
2023-04-07 10:00:00+00:00,0.9512692307692308
2023-04-07 11:00:00+00:00,0.9404871794871769
2023-04-07 12:00:00+00:00,0.9447564102564077
2023-04-07 13:00:00+00:00,0.9102756410256384
2023-04-07 14:00:00+00:00,0.7821025641025615
2023-04-07 15:00:00+00:00,0.5403717948717923
2023-04-07 16:00:00+00:00,0.241
2023-04-07 17:00:00+00:00,0.03117307692307692
2023-04-07 18:00:00+00:00,0.0
2023-04-07 19:00:00+00:00,0.0
2023-04-07 20:00:00+00:00,0.0
2023-04-07 21:00:00+00:00,0.0
2023-04-07 22:00:00+00:00,0.0
2023-04-07 23:00:00+00:00,0.0
2023-04-08 00:00:00+00:00,0.0
2023-04-08 01:00:00+00:00,0.0
2023-04-08 02:00:00+00:00,0.0
2023-04-08 03:00:00+00:00,0.0
2023-04-08 04:00:00+00:00,0.0
2023-04-08 05:00:00+00:00,0.028224358974361537
2023-04-08 06:00:00+00:00,0.2195641025641
2023-04-08 07:00:00+00:00,0.5098076923076923
2023-04-08 08:00:00+00:00,0.7457051282051308
2023-04-08 09:00:00+00:00,0.9114871794871768
2023-04-08 10:00:00+00:00,0.9543205128205154
2023-04-08 11:00:00+00:00,0.9540641025640999
2023-04-08 12:00:00+00:00,0.9450833333333307
2023-04-08 13:00:00+00:00,0.8828974358974385
2023-04-08 14:00:00+00:00,0.8204615384615385
2023-04-08 15:00:00+00:00,0.5667756410256385
2023-04-08 16:00:00+00:00,0.27655128205128465
2023-04-08 17:00:00+00:00,0.03721153846153846
2023-04-08 18:00:00+00:00,3.846153846153846e-05
2023-04-08 19:00:00+00:00,0.0
2023-04-08 20:00:00+00:00,0.0
2023-04-08 21:00:00+00:00,0.0
2023-04-08 22:00:00+00:00,0.0
2023-04-08 23:00:00+00:00,0.0
2023-04-09 00:00:00+00:00,0.0
2023-04-09 01:00:00+00:00,0.0
2023-04-09 02:00:00+00:00,0.0
2023-04-09 03:00:00+00:00,0.0
2023-04-09 04:00:00+00:00,0.0
2023-04-09 05:00:00+00:00,0.030929487179484617
2023-04-09 06:00:00+00:00,0.22174358974359232
2023-04-09 07:00:00+00:00,0.5060448717948692
2023-04-09 08:00:00+00:00,0.7461666666666693
2023-04-09 09:00:00+00:00,0.8911666666666693
2023-04-09 10:00:00+00:00,0.9003846153846153
2023-04-09 11:00:00+00:00,0.8651794871794846
2023-04-09 12:00:00+00:00,0.8256217948717922
2023-04-09 13:00:00+00:00,0.7687628205128231
2023-04-09 14:00:00+00:00,0.6792884615384616
2023-04-09 15:00:00+00:00,0.5021730769230769
2023-04-09 16:00:00+00:00,0.2255128205128231
2023-04-09 17:00:00+00:00,0.04476923076923077
2023-04-09 18:00:00+00:00,0.0
2023-04-09 19:00:00+00:00,0.0
2023-04-09 20:00:00+00:00,0.0
2023-04-09 21:00:00+00:00,0.0
2023-04-09 22:00:00+00:00,0.0
2023-04-09 23:00:00+00:00,0.0
2023-04-10 00:00:00+00:00,0.0
2023-04-10 01:00:00+00:00,0.0
2023-04-10 02:00:00+00:00,0.0
2023-04-10 03:00:00+00:00,0.0
2023-04-10 04:00:00+00:00,0.0
2023-04-10 05:00:00+00:00,0.028198717948715386
2023-04-10 06:00:00+00:00,0.22698076923076924
2023-04-10 07:00:00+00:00,0.5011346153846153
2023-04-10 08:00:00+00:00,0.7394294871794845
2023-04-10 09:00:00+00:00,0.903608974358977
2023-04-10 10:00:00+00:00,0.8685448717948692
2023-04-10 11:00:00+00:00,0.48987179487179233
2023-04-10 12:00:00+00:00,0.0
2023-04-10 13:00:00+00:00,0.0
2023-04-10 14:00:00+00:00,0.68425
2023-04-10 15:00:00+00:00,0.4141346153846154
2023-04-10 16:00:00+00:00,0.16673717948717692
2023-04-10 17:00:00+00:00,0.02346153846153846
2023-04-10 18:00:00+00:00,0.0
2023-04-10 19:00:00+00:00,0.0
2023-04-10 20:00:00+00:00,0.0
2023-04-10 21:00:00+00:00,0.0
2023-04-10 22:00:00+00:00,0.0
2023-04-10 23:00:00+00:00,0.0
2023-04-11 00:00:00+00:00,0.0
2023-04-11 01:00:00+00:00,0.0
2023-04-11 02:00:00+00:00,0.0
2023-04-11 03:00:00+00:00,0.0
2023-04-11 04:00:00+00:00,0.0
